tipo_propuesta_formativa_desc,propuesta_formativa_desc,anio_academico,actividad_desc,periodo_lectivo,catedra_desc,comision_desc,condicion_regularidad_desc,resultado_desc,cantidad_alumnos,total,porcentaje
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,8,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,22,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Sin Actuación,Sin Actuación,13,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,178,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,72,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,223,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,434,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,179,,
Ciclo Profesional,Contador Público,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,354,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,58,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,19,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,82,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,153,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,48,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,165,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,23,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,7,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,51,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,44,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,23,,
Ciclo Profesional,Licenciatura en Economía,2019,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,81,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,98,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,67,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,199,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,26,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,19,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,49,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,7,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,8,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,10,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,23,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,32,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,560,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,19,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,60,,
Ciclo Profesional,Contador Público,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,870,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,7,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,10,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,202,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,9,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,12,,
Ciclo Profesional,Licenciatura en Administración,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,252,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,6,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,3,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,123,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,2,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,5,,
Ciclo Profesional,Licenciatura en Economía,2020,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,86,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,23,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,56,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,113,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,9,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,19,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,36,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,1,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,5,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - CURSOS VERANO,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,7,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,18,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,44,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,389,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,22,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,36,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,163,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Libre,22,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Sin Actuación,40,,
Ciclo Profesional,Contador Público,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Regular,Regular,163,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,6,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,14,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,150,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,8,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,3,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,67,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Libre,5,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Sin Actuación,9,,
Ciclo Profesional,Licenciatura en Administración,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Regular,Regular,50,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Libre,5,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Libre,Sin Actuación,8,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,GONZALEZ OLGUIN_11-00286,GONZALEZ OLGUIN,Regular,Regular,106,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Libre,3,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Libre,Sin Actuación,9,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,OYOLA_11-00286,OYOLA,Regular,Regular,23,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Libre,1,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Libre,Sin Actuación,2,,
Ciclo Profesional,Licenciatura en Economía,2021,(11-00286) - HISTORIA ECONOMICA Y SOCIAL,11 - SEGUNDO SEMESTRE,TOSELLI_11-00286,TOSELLI,Regular,Regular,40,,
Ciclo Profesional,Contador Público,2019,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Libre,Libre,651,,
Ciclo Profesional,Contador Público,2019,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Regular,Regular,818,,
Ciclo Profesional,Contador Público,2019,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Sin Actuación,Sin Actuación,1,,
Ciclo Profesional,Contador Público,2020,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Libre,Libre,197,,
Ciclo Profesional,Contador Público,2020,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Libre,Sin Actuación,184,,
Ciclo Profesional,Contador Público,2020,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Regular,Regular,1101,,
Ciclo Profesional,Contador Público,2021,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Libre,Libre,224,,
Ciclo Profesional,Contador Público,2021,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Libre,Sin Actuación,419,,
Ciclo Profesional,Contador Público,2021,(11-00287) - DERECHO COMERCIAL Y CONTRATOS,11 - PRIMER SEMESTRE,FUSHIMI_11-00287,FUSHIMI,Regular,Regular,581,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Libre,48,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Sin Actuación,89,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Regular,Regular,182,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Libre,53,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Sin Actuación,60,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Regular,Regular,124,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Libre,29,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Sin Actuación,20,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Regular,Regular,207,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Libre,23,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Sin Actuación,156,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Regular,Regular,64,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Libre,25,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Sin Actuación,66,,
Ciclo Profesional,Contador Público,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Regular,Regular,50,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Libre,20,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Sin Actuación,32,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Regular,Regular,61,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Libre,22,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Sin Actuación,21,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Regular,Regular,47,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Libre,12,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Sin Actuación,4,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Regular,Regular,69,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Libre,12,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Sin Actuación,54,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Regular,Regular,26,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Libre,9,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Sin Actuación,33,,
Ciclo Profesional,Licenciatura en Administración,2019,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Regular,Regular,16,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Libre,68,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Libre,Sin Actuación,89,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CARO_11-00288,CARO,Regular,Regular,178,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Libre,63,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Libre,Sin Actuación,79,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,CASINI_11-00288,CASINI,Regular,Regular,123,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Libre,37,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Libre,Sin Actuación,71,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,FUGIGLANDO_11-00288,FUGIGLANDO,Regular,Regular,130,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Libre,41,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Libre,Sin Actuación,73,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,GARCIA_11-00288,GARCIA,Regular,Regular,18,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Libre,58,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Libre,Sin Actuación,129,,
Ciclo Profesional,Contador Público,2020,(11-00288) - ESTADISTICA II,11 - SEGUNDO SEMESTRE,SAINO_11-00288,SAINO,Regular,Regular,76,,
